mounth,failCount,failPause,failMax,lifeTime,activeLife,calls,tariffPrice,tariffSpeed,payments,paymentSum,sms,outflow
2,1,23460,23460,125488381,123897600,0,500,50,2,1000,2,0
2,1,23460,23460,125145046,122432077,0,899,70,2,2340,0,0
2,1,23460,23460,124810872,123811200,4,880,50,2,1760,5,0
2,1,23460,23460,124525839,126576000,0,500,50,3,1679,0,0
2,1,23460,23460,124799023,58492800,2,550,50,0,0,1,0
2,1,23460,23460,124530680,126576000,3,770,25,2,1540,11,0
2,4,32640,27840,124463457,123897600,1,500,50,2,2000,6,0
2,2,26215,23460,124287323,124338277,10,899,70,2,1135,8,0
2,1,23460,23460,123664235,118540800,0,770,25,2,1540,1,0
2,2,26215,23460,112875109,113357008,0,880,50,2,1760,2,0
2,1,23460,23460,123083103,84326400,1,500,50,2,1000,1,0
2,2,26215,23460,122808239,56073600,0,880,50,2,1585,2,0
2,2,24660,23460,121942264,123897600,0,500,50,2,1480,0,0
2,1,23460,23460,121684964,121219200,0,500,50,2,1200,0,0
2,1,23460,23460,120737067,56419200,0,800,100,3,2400,8,0
2,2,26215,23460,119599582,121392000,0,990,100,2,1980,1,0
2,1,23460,23460,120141246,121209987,0,880,50,2,2000,4,0
2,1,23460,23460,120660124,118713600,0,770,25,2,1600,7,0
2,1,23460,23460,120133461,121392000,0,770,25,2,1540,0,0
2,1,23460,23460,119796074,119743385,0,999,100,2,2000,0,0
2,1,23460,23460,118926954,80265600,0,699,70,2,1398,2,0
2,1,23460,23460,118567167,113184000,0,880,50,1,880,4,0
2,2,26215,23460,118570577,121046400,0,1265,100,2,2530,0,0
2,1,23460,23460,118480838,120954739,1,990,100,2,1980,0,0
2,2,26215,23460,117798748,89510400,0,880,50,1,880,2,0
2,2,26215,23460,116507638,118808036,0,990,100,3,3083,0,0
2,1,23460,23460,117703707,99964800,0,880,50,2,1760,2,0
2,1,23460,23460,117709790,108086400,0,880,50,2,1760,2,0
2,2,26215,23460,46569599,46569600,2,600,100,3,1800,0,0
2,1,23460,23460,117368766,105494400,0,500,50,2,1000,4,0
2,1,23460,23460,116513928,105580800,0,880,50,2,1760,0,0
2,2,26215,23460,116514001,93801448,0,650,100,2,1300,4,0
2,1,23460,23460,106807271,108086400,0,880,50,2,1760,0,0
2,1,23460,23460,115281139,110937600,0,880,50,2,1800,0,0
2,1,23460,23460,391250888,303177600,0,800,100,2,1600,0,0
2,2,24660,23460,115131648,113443200,2,500,50,2,1280,0,0
2,1,23460,23460,114697993,68860800,5,880,50,3,2800,2,0
2,1,23460,23460,114686858,111710410,1,999,100,2,2456,5,0
2,1,23460,23460,114434660,113270400,0,880,50,2,1760,2,0
2,2,26215,23460,113125516,110872491,0,990,100,3,1960,2,0
2,1,23460,23460,113117860,115344000,0,880,50,2,1985,0,0
2,1,23460,23460,113132545,113356800,0,500,50,2,1000,2,0
2,1,23460,23460,112078321,111654188,0,999,100,2,1642,2,0
2,1,23460,23460,104314464,102671498,1,999,100,2,1951,4,0
2,2,26215,23460,112180022,89769600,0,500,50,0,0,0,0
2,1,23460,23460,112263407,113356800,0,600,25,2,1200,0,0
2,8,54540,44100,111589981,110851200,0,1100,300,2,2450,2,0
2,1,23460,23460,110799275,110764800,0,500,50,2,1000,1,0
2,1,23460,23460,110374778,110851200,3,880,50,3,2640,0,0
2,2,24660,23460,110100124,108259200,0,500,50,2,1480,2,0
2,2,39060,39060,109592559,108086400,0,500,50,2,1000,6,0
2,2,23640,23460,109665449,110764800,0,650,100,2,1880,6,0
2,1,23460,23460,108885536,110851200,0,990,100,2,1980,0,0
2,1,23460,23460,108367875,103075200,0,880,50,2,1380,3,0
2,2,23640,23460,108891780,102988800,2,500,50,1,1000,0,0
2,2,26215,23460,107845850,107828597,0,999,100,2,1998,4,0
2,2,26215,23460,108281231,105840000,3,600,100,2,883,4,0
2,1,23460,23460,107851655,86659200,0,880,50,1,880,3,0
2,1,23460,23460,106834177,105408000,0,880,50,1,880,2,0
2,1,23460,23460,106125080,108086400,0,500,50,2,1617,2,0
2,1,23460,23460,61887624,39312000,0,500,50,0,0,0,0
2,1,23460,23460,16761599,16156800,0,500,50,2,1000,2,0
2,1,23460,23460,102425986,76464000,0,500,50,2,1720,2,0
2,1,23460,23460,61814048,63244800,0,800,100,2,1622,3,0
2,1,23460,23460,50227811,21779731,2,600,100,1,700,1,0
2,1,23460,23460,390397617,392679998,0,880,50,2,1760,0,0
2,2,25140,25140,14947199,14947200,1,500,50,1,1500,2,0
2,0,0,0,31190399,19699200,0,500,50,1,240,0,0
2,7,44520,34080,95492281,68601600,1,650,100,2,1770,2,0
2,2,26215,23460,105883952,108172800,1,880,50,2,1740,1,0
2,1,23460,23460,105961431,76359214,0,880,50,3,2640,3,0
2,1,23460,23460,105706846,105580800,2,880,50,2,1780,4,0
2,1,23460,23460,104916572,105494400,0,880,50,2,1760,3,0
2,2,24660,23460,105630381,105534739,1,500,50,2,1000,2,0
2,2,26215,23460,104583025,63331200,0,1265,100,1,1705,2,0
2,1,23460,23460,104837782,105408000,0,880,50,3,2600,0,0
2,1,23460,23460,104391300,101347200,0,600,100,2,1740,2,0
2,2,26215,23460,103975663,92448000,8,880,50,2,2000,4,0
2,1,23460,23460,104237181,95040000,0,880,50,2,1760,3,0
2,1,23460,23460,58105655,57974400,2,880,50,2,1760,2,0
2,2,26215,23460,103639318,96249600,0,699,70,1,952,2,0
2,8,57720,44100,103451844,105408000,0,500,50,2,1480,2,0
2,2,26215,23460,102775179,91940465,1,999,100,2,1944,4,0
2,1,23460,23460,102430610,101948427,0,999,100,4,3711,3,0
2,1,23460,23460,102071951,99455276,0,999,100,2,1793,4,0
2,1,23460,23460,102061642,102816000,2,880,50,2,1760,4,0
2,1,23460,23460,101807192,74217600,0,880,50,2,1760,3,0
2,1,23460,23460,101723897,71280000,0,880,50,2,2000,2,0
2,2,24660,23460,100937115,89337600,0,500,50,2,900,1,0
2,1,23460,23460,98194640,89683200,0,880,50,2,2000,2,0
2,1,23460,23460,99488297,100137600,0,880,50,2,1900,4,0
2,1,23460,23460,98777221,100137600,0,880,50,2,1760,1,0
2,1,23460,23460,97505763,97632000,0,880,50,3,2660,2,0
2,1,23460,23460,97246901,89520371,1,990,100,2,1950,2,0
2,2,26213,23460,97229439,69216655,1,500,50,3,1587,9,0
2,1,23460,23460,96892589,96799151,0,999,100,2,1760,1,0
2,2,26215,23460,97395575,97632000,0,500,50,2,1480,2,0
2,1,23460,23460,96455108,97545600,1,880,50,2,2000,0,0
2,1,23460,23460,96533759,92875331,0,880,50,2,2060,6,0
2,2,26215,23460,96182460,92880000,0,880,50,2,1760,2,0
2,1,23460,23460,96280590,97422896,0,880,50,2,1760,2,0
2,1,23460,23460,95421533,97545600,0,990,100,2,2000,3,0
2,2,26215,23460,93339961,93325131,0,999,100,1,1295,1,0
2,1,23460,23460,93080955,94780800,0,880,50,2,1760,2,0
2,2,26215,23460,93011066,92707713,0,880,50,2,1900,0,0
2,1,23460,23460,77184820,76550400,0,880,50,2,1760,2,0
2,2,26215,23460,92492706,91349593,1,880,50,2,1780,1,0
2,2,27120,27120,92567741,92275200,0,500,50,2,1000,0,0
2,2,25140,25140,91625247,89510400,3,500,50,2,1000,3,0
2,2,24660,23460,91543958,92188800,0,800,100,2,1601,0,0
2,1,23460,23460,91171268,93632728,1,1595,250,2,3190,2,0
2,2,26215,23460,88927163,89683200,2,1000,200,2,2106,3,0
2,1,23460,23460,87918322,84412800,0,800,100,2,1600,3,0
2,1,23460,23460,87391746,87022066,2,999,100,4,2010,3,0
2,1,23460,23460,87135952,89596800,0,880,50,2,1760,0,0
2,1,23460,23460,86697457,87091200,0,880,50,2,1760,3,0
2,1,23460,23460,84412799,84412800,6,800,300,1,850,3,0
2,1,23460,23460,82445666,73785600,0,880,50,2,1040,2,0
2,1,23460,23460,82213629,83324273,0,1265,100,2,2580,3,0
2,1,23460,23460,81410878,58567892,0,800,300,2,1600,2,0
2,2,26215,23460,80914191,79056000,2,880,50,2,1760,3,0
2,2,26215,23460,80567221,79228800,7,880,50,2,2540,8,0
2,2,26215,23460,79253779,58060800,0,880,50,1,1800,1,0
2,2,26215,23460,79602614,79315200,3,880,50,2,1760,8,0
2,2,23640,23460,79660799,71712000,0,600,100,0,0,0,0
2,1,23460,23460,78230352,79142400,0,800,100,1,100,0,0
2,1,23460,23460,77706041,75149276,1,999,100,1,2000,3,0
2,2,36176,23460,77442269,79142400,0,650,100,1,550,1,0
2,2,26215,23460,77414399,77414400,0,600,100,2,1200,0,0
2,1,23460,23460,75794958,73785600,1,500,50,3,1200,2,0
2,1,23460,23460,74840381,76464000,2,880,50,2,1760,0,0
2,2,26215,23460,74589751,73872000,5,880,50,3,2260,5,0
2,1,23460,23460,67856523,68515200,0,880,50,2,1760,2,0
2,2,26215,23460,72967030,65961132,1,1595,250,3,3262,2,0
2,1,23460,23460,71231839,73699200,0,800,100,2,2400,2,0
2,2,25200,25200,72870554,65750400,5,650,100,2,1300,3,0
2,1,23460,23460,72170725,73872000,0,1265,100,2,2600,2,0
2,1,23460,23460,71820326,73785600,0,880,50,2,1760,0,0
2,2,26215,23460,67091075,60652800,0,880,50,2,1760,3,0
2,1,23460,23460,71487769,72254293,0,800,100,2,1991,0,0
2,1,23460,23460,71228804,71366400,1,500,50,3,1150,0,0
2,2,26215,23460,70871430,71280000,0,880,50,2,1600,1,0
2,1,23460,23460,70884945,71193600,1,880,50,2,1760,0,0
2,1,23460,23460,70369029,63331200,0,500,50,2,1000,4,0
2,2,26215,23460,70025613,71193600,0,880,50,2,2360,1,0
2,1,23460,23460,69325004,68402464,0,999,100,2,1998,1,0
2,2,26215,23460,69164958,71193600,7,880,50,2,1760,3,0
2,1,23460,23460,69056883,65836800,0,800,100,2,1600,0,0
2,2,26215,23460,68711104,65923200,0,990,100,1,990,5,0
2,1,23460,23460,68371560,68169600,0,880,50,2,1760,0,0
2,2,26215,23460,67329521,63405137,5,999,100,3,2173,1,0
2,2,26215,23460,66873599,66873600,0,600,100,1,1250,0,0
2,1,23460,23460,66211160,68515200,0,880,50,2,1760,0,0
2,1,23460,23460,65953216,68428800,0,650,100,3,1950,0,0
2,2,26215,23460,65358492,47260800,0,880,50,2,1760,2,0
2,1,23460,23460,2937599,2937600,3,600,100,2,1260,2,0
2,2,26215,23460,65750399,65750400,1,600,100,1,600,1,0
2,2,31320,23460,65363396,65923200,0,500,50,2,1490,2,0
2,1,23460,23460,64831671,65923200,0,880,50,2,1760,3,0
2,1,23460,23460,56448120,52876800,0,880,50,2,1760,2,0
2,1,23460,23460,64022399,56160000,0,600,100,1,600,0,0
2,1,23460,23460,63417599,63417600,3,600,100,2,1600,1,0
2,1,23460,23460,33868799,33091200,0,800,100,3,2067,2,0
2,1,23460,23460,62065313,60652800,0,1265,100,3,4095,0,0
2,2,26215,23460,61775999,61776000,2,600,100,2,1509,1,0
2,1,23460,23460,59746329,59766914,2,600,100,2,1700,2,0
2,1,23460,23460,58924799,58924800,0,600,100,1,4000,0,0
2,1,23460,23460,58665599,58665600,0,600,100,2,1200,0,0
2,2,26215,23460,58665599,58665600,0,600,100,3,1797,0,0
2,1,23460,23460,57757539,58492800,0,1265,100,2,2530,2,0
2,1,23460,23460,57628799,57628800,0,600,100,2,1200,0,0
2,2,26215,23460,57220693,58147200,0,880,50,2,1760,4,0
2,1,23460,23460,55814399,55814400,1,600,100,2,1200,0,0
2,0,0,0,53248426,23825123,0,600,100,1,500,0,0
2,2,26215,23460,55123199,38620800,0,650,100,1,1350,1,0
2,1,23460,23460,54650461,55468800,0,880,50,2,1760,3,0
2,2,26215,23460,51616285,52790400,0,650,100,2,1300,2,0
2,1,23460,23460,51407999,51408000,0,600,100,2,1200,0,0
2,1,23460,23460,50924445,52876800,0,880,50,2,1760,1,0
2,1,23460,23460,50496669,47433600,0,500,50,2,1480,1,0
2,3,40200,39060,50503102,52876800,0,500,50,2,1450,1,0
2,1,23460,23460,49593599,20822400,0,600,100,0,0,0,0
2,1,23460,23460,48902399,48902400,0,880,50,2,1760,1,0
2,1,23460,23460,48902399,46224000,1,600,100,4,1215,2,0
2,1,23460,23460,47865599,47865600,0,600,100,2,1200,0,0
2,1,23460,23460,47519999,47520000,0,990,100,2,1980,1,0
2,2,24660,23460,46828799,44496000,0,500,50,2,1000,2,0
2,1,23460,23460,46483199,45187200,0,500,50,2,1463,2,0
2,1,23460,23460,45187199,45187200,7,600,100,2,1800,1,0
2,1,23460,23460,45100799,45100800,1,600,100,3,1800,2,0
2,1,23460,23460,43631999,43632000,0,880,50,2,1760,2,0
2,1,23460,23460,42422399,32832000,0,800,300,1,132,2,0
2,1,23460,23460,42940799,42940800,0,800,300,2,1650,0,0
2,2,26215,23460,42422399,42249600,0,880,50,2,1760,2,0
2,2,26215,23460,41039999,36720000,1,880,50,2,2734,2,0
2,1,23460,23460,41817599,36979200,1,500,50,3,1500,2,0
2,2,26215,23460,41299199,41299200,0,600,100,2,1200,0,0
2,1,23460,23460,40607999,36288000,1,650,100,2,3280,3,0
2,1,23400,23400,40262399,37324800,1,500,50,2,1135,3,0
2,1,23460,23460,37843199,34041600,6,650,100,3,2467,16,0
2,2,26215,23460,39916799,39916800,0,600,100,1,1800,0,0
2,2,39060,39060,39225599,38707200,0,650,100,2,1605,2,0
2,2,35340,35280,39311999,39139200,0,800,100,1,800,1,0
2,2,39120,39120,38793599,30153600,0,500,50,3,1940,2,0
2,2,26215,23460,37929599,37929600,0,880,50,2,1760,0,0
2,1,23460,23460,13910399,13910400,0,500,50,3,2173,2,0
2,1,23460,23460,37843199,37843200,0,500,50,2,1000,3,0
2,1,23460,23460,37670399,37670400,4,600,100,2,1200,1,0
2,2,26215,23460,36806399,36806400,0,600,100,2,1200,1,0
2,1,23460,23460,36115199,36115200,0,500,50,3,2220,0,0
2,8,44280,27840,35251199,35078400,0,500,50,2,1480,3,0
2,1,23460,23460,34473599,34041600,0,990,100,2,1951,2,0
2,1,23460,23460,34559999,34560000,0,600,100,2,1200,0,0
2,2,26215,23460,33350399,33350400,0,1595,1000,3,4720,2,0
2,1,23460,23460,36806399,36720000,0,500,50,2,1480,4,0
2,1,23460,23460,406186122,404418725,0,899,70,2,1790,1,0
2,1,23460,23460,367931683,267840000,0,750,5,3,1525,2,0
2,1,23460,23460,277818121,263520000,0,500,50,2,1570,0,0
2,1,23460,23460,359204647,360460800,0,500,50,2,1000,2,0
2,1,23460,23460,357123690,357609600,0,650,100,0,0,0,0
2,1,23460,23460,392364631,402969600,0,650,100,2,1200,0,0
2,1,23460,23460,355918080,184032000,2,770,25,2,1540,3,0
2,2,25140,25140,354709116,352339200,0,500,50,1,1000,0,0
2,1,23460,23460,355475330,283987002,0,880,50,2,1600,2,0
2,1,1680,1680,355472907,302572800,1,650,100,2,1770,6,0
2,2,26215,23460,354870876,354676831,0,880,50,2,1760,4,0
2,2,26215,23460,354962547,324333062,0,880,50,2,1760,2,0
2,2,23520,23460,353671966,339465600,0,500,50,2,1480,4,0
2,2,25200,25200,354361291,352598400,0,500,50,2,1000,2,0
2,1,23460,23460,354361488,205632000,0,880,50,2,1760,1,0
2,6,36480,26040,349344300,326073600,1,500,50,2,1480,2,0
2,2,26215,23460,353759143,353959703,0,880,50,2,1760,4,0
2,2,31260,23460,353678252,307884014,0,500,50,2,1590,3,0
2,1,23460,23460,353748352,344263056,1,990,200,2,1805,4,0
2,1,23460,23460,352890758,347558725,0,899,70,2,1780,2,0
2,2,26155,23400,352286489,299635200,0,500,50,2,1600,0,0
2,1,23460,23460,352879212,303191777,0,770,25,0,0,0,0
2,2,26215,23460,352800720,347811710,3,880,50,2,2600,3,0
2,1,23460,23460,352795957,322880442,0,770,25,2,1540,2,0
2,2,26215,23460,352548152,348106502,0,880,50,4,3100,2,0
2,2,26215,23460,352533985,347583510,0,770,25,2,1540,2,0
2,8,57720,44100,409034413,344822400,0,500,50,2,1255,1,0
2,2,26215,23460,352280166,351817005,3,770,25,2,1560,0,0
2,1,23460,23460,348911049,338947200,0,500,50,2,1360,0,0
2,2,25140,25140,351064181,196214400,0,650,100,2,1500,6,0
2,1,23460,23460,351679648,305165268,0,880,50,2,1760,4,0
2,1,23460,23460,351244142,349243737,0,770,25,3,1070,1,0
2,1,23460,23460,351253917,346896000,6,500,50,2,1400,3,0
2,2,26215,23460,350634169,350207605,1,500,50,2,1000,0,0
2,1,23460,23460,350136760,341884800,0,500,50,1,1300,0,0
2,8,57720,44100,350471136,336441600,0,500,50,2,1000,2,0
2,1,23460,23460,349870911,346896000,0,650,100,2,1800,0,0
2,1,23460,23460,350033399,350162757,0,880,50,3,1760,2,0
2,1,23460,23460,349092781,344299407,4,1265,100,4,3964,4,0
2,2,26215,23460,349250647,273196800,0,500,50,2,2000,3,0
2,2,39060,39060,348668526,342809077,0,550,50,2,1580,6,0
2,1,23460,23460,344434183,339379200,2,500,50,1,2000,2,0
2,2,26215,23460,347958934,309101651,0,880,50,1,1810,2,0
2,2,23520,23460,347957735,334368000,3,500,50,2,1480,5,0
2,1,23460,23460,407148461,337043373,0,600,100,2,2000,3,0
2,1,23460,23460,347612991,340243303,0,880,50,2,1740,0,0
2,2,26215,23460,347361125,273715200,26,999,100,4,3817,2,0
2,1,23460,23460,345904116,332650882,0,770,25,3,2340,2,0
2,1,23460,23460,411016770,411664423,0,880,50,2,1760,0,0
2,1,23460,23460,412587412,365558400,0,500,50,2,980,2,0
2,1,23460,23460,242006399,242006367,0,120,1,2,2400,2,0
2,1,23460,23460,367845036,324762125,0,800,100,2,1600,2,0
2,1,23460,23460,367848577,344805198,0,880,50,2,1760,2,0
2,1,23460,23460,364474319,358234829,0,600,100,2,1200,0,0
2,0,0,0,361790664,256783141,0,880,50,0,0,0,0
2,1,23460,23460,364909146,170812800,0,500,50,1,240,5,0
2,2,26215,23460,363439383,315093747,0,880,50,2,1790,3,0
2,2,26215,23460,363163584,306547313,0,1265,100,3,2570,2,0
2,1,23460,23460,362225955,327060855,0,1265,100,1,2580,3,0
2,1,23460,23460,360751338,173664000,0,500,50,2,1000,4,0
2,1,23460,23460,318426438,318781940,0,880,50,2,1900,0,0
2,1,23460,23460,412344554,376617600,0,500,50,2,1480,0,0
2,1,23460,23460,139581866,55036800,0,899,70,3,2697,4,0
2,2,41040,41040,107520023,107284960,1,500,50,2,1000,2,0
2,2,39060,39060,410853265,399340800,0,500,50,0,0,0,0
2,1,23460,23460,414214454,409250504,0,880,50,2,1760,11,0
2,1,23460,23460,412850212,371174400,5,500,50,0,0,2,0
2,2,25140,25140,380808264,363139200,0,650,100,2,1670,4,0
2,2,31320,23460,414133868,373766400,0,650,100,2,1300,2,0
2,9,67980,57540,412323039,342489600,0,650,100,1,1450,4,0
2,1,23460,23460,373367161,347414400,0,500,50,1,700,0,0
2,1,23460,23460,375514844,373728777,0,880,50,2,1760,2,0
2,1,23460,23460,234424458,36633600,0,650,100,2,1780,0,0
2,1,23460,23460,231329705,134265600,0,650,100,2,1400,2,0
2,2,26215,23460,230902933,202348800,0,600,25,2,1200,2,0
2,2,26215,23460,226486890,222819828,5,770,25,2,1740,6,0
2,2,26215,23460,225892239,226368000,0,650,100,3,1950,0,0
2,2,26215,23460,222948874,73440000,0,500,50,1,750,4,0
2,1,23460,23460,219825183,184204800,1,500,50,1,740,3,0
2,1,23460,23460,217079467,183859200,0,500,50,2,1480,4,0
2,1,23460,23460,215174284,216172800,0,500,50,2,1360,1,0
2,2,26215,23460,208594707,207326359,0,880,50,2,1760,0,0
2,1,23460,23460,201011582,194639042,0,600,100,3,1800,0,0
2,2,26215,23460,197034996,142214400,0,880,50,1,1000,0,0
2,2,24660,23460,190632730,184790553,7,650,100,5,2180,2,0
2,2,26215,23460,194423603,190841787,0,500,50,1,700,1,1
2,2,26215,23460,370598468,288817219,0,880,50,2,1880,2,0
2,1,23460,23460,378822682,254620800,0,500,50,3,1570,3,0
2,1,23460,23460,384522461,360460800,0,650,100,2,1700,2,0
2,1,23460,23460,210070882,204249600,0,800,100,2,1600,2,0
2,2,25200,25200,163257472,150859272,0,500,50,2,1400,2,0
2,1,23460,23460,107872140,105824384,10,650,100,3,1630,7,0
2,2,26215,23460,372597636,357058962,0,880,50,2,1860,1,0
2,2,26213,23460,384257427,378953703,0,600,100,4,2165,1,0
2,1,23460,23460,384868185,224452006,0,770,25,2,1540,2,0
2,1,23460,23460,381577269,364780800,1,650,100,3,5780,4,0
2,11,26661,19281,254737868,226442249,6,990,50,2,1980,1,0
2,4,9720,5760,2851199,2851200,1,849,100,1,920,2,0
2,2,31260,23460,412917676,413337600,3,500,50,0,0,1,0
2,2,26215,23460,383129837,349920000,0,650,100,3,2700,1,0
2,8,54720,44160,414482672,389836800,0,500,50,2,1480,2,0
2,1,23460,23460,372329753,166309599,0,770,25,2,1540,2,0
2,1,23460,23460,379589262,378777600,0,650,100,3,1900,2,0
2,1,23460,23460,383919211,335031645,0,880,50,2,2060,0,0
2,3,1020,840,35337599,35337600,0,650,100,1,1300,0,0
2,1,23460,23460,376387683,187742622,0,880,50,2,1760,2,0
2,1,23460,23460,379167066,308287820,2,990,100,2,2060,2,0
2,1,23460,23460,384261773,317889573,0,1430,200,2,2860,4,0
2,0,0,0,381764678,107654400,0,650,100,1,240,0,0
2,1,23460,23460,380193211,315792000,0,650,100,3,2350,2,0
2,1,23460,23460,378292778,288226411,0,990,100,2,1990,2,0
2,2,26215,23460,383060554,260496000,0,600,100,3,1800,1,0
2,2,25200,25200,414387203,408067200,0,800,100,2,1600,1,0
2,2,23640,23460,373698655,236908800,0,500,50,1,1000,2,1
2,1,23460,23460,374311834,375909071,0,770,25,0,0,0,0
2,1,23460,23460,326257989,289872000,0,880,50,2,1760,2,0
2,1,23460,23460,411803229,360720000,0,500,50,2,1250,1,0
2,2,26215,23460,373005744,329529600,0,500,50,2,1480,2,0
2,1,23460,23460,373699126,374286898,0,880,50,2,1760,0,0
2,2,31320,23460,411711404,402969600,0,500,50,1,980,3,0
2,2,26215,23460,376382519,256352272,0,880,50,2,1770,1,0
2,1,23460,23460,376998952,285033600,0,500,50,2,1200,2,0
2,1,23460,23460,383228029,376012800,0,650,100,2,1780,0,0
2,1,23460,23460,374136618,326419200,0,500,50,2,1480,2,0
2,1,23460,23460,376400540,366329195,3,699,70,3,3300,3,0
2,1,1140,1140,30326400,27648000,0,1050,200,2,2700,2,0
2,1,1140,1140,28598400,21772800,0,800,100,2,2200,2,0
2,1,1140,1140,27907200,25315200,0,800,100,3,2900,1,0
2,1,1140,1140,28339200,15984000,0,800,100,2,1258,1,0
2,1,1140,1140,28252800,25660800,4,800,100,2,3140,7,0
2,1,1140,1140,24451200,19008000,0,1400,300,2,2724,0,0
2,1,1140,1140,28339200,23414400,4,800,100,3,1700,1,0
2,1,1140,1140,28252800,14947200,0,800,100,0,0,2,0
2,1,1140,1140,28598400,26006400,0,800,100,2,1600,1,0
2,1,1140,1140,28339200,25747200,0,800,100,2,2600,1,0
2,1,1140,1140,28339200,25747200,0,1050,200,2,2100,1,0
2,1,1140,1140,28339200,25747200,0,800,100,2,1600,1,0
2,1,1140,1140,28252800,18316800,0,800,100,3,2400,1,0
2,1,1140,1140,28339200,15206400,0,800,100,3,2910,1,0
2,1,1140,1140,28339200,25747200,0,800,100,1,800,0,0
2,1,1140,1140,28252800,25488000,0,800,100,1,800,0,0
2,1,1140,1140,28252800,25660800,0,800,100,2,1600,1,0
2,1,1140,1140,27907200,25315200,0,800,100,3,2300,3,0
2,1,1140,1140,28166400,25574400,0,800,100,2,1800,1,0
2,1,1140,1140,28166400,25574400,0,800,100,2,1581,1,0
2,1,1140,1140,27734400,25056000,2,800,100,3,2400,1,0
2,1,1140,1140,28166400,23846400,4,800,100,2,1439,0,0
2,1,1140,1140,27648000,18576000,0,800,100,0,0,5,0
2,1,1140,1140,27043200,23241600,0,800,100,2,2600,1,0
2,1,1140,1140,25660800,12355200,0,800,100,0,0,3,0
2,1,1140,1140,19785600,17193600,0,800,100,2,1600,0,0
2,1,1140,1140,17712000,14947200,0,800,100,2,1600,1,0
2,0,0,0,15897600,12614400,1,800,100,2,1500,2,0
2,1,1140,1140,7257600,4665600,0,999,100,3,3000,0,0
2,1,1140,1140,6307200,3715200,0,899,70,3,2174,1,0
2,1,1140,1140,5097600,2678400,2,899,70,3,5000,1,0
2,1,1140,1140,4233600,1641600,1,899,70,3,1469,2,0
2,1,1140,1140,106139181,103594443,0,800,100,2,1800,0,0
2,1,1140,1140,105009712,102648293,0,800,100,1,1000,4,0
2,1,1140,1140,105187930,90237240,0,800,100,2,1600,0,0
2,1,1140,1140,28252800,25142400,0,1050,200,2,3140,1,0
2,1,1140,1140,103725490,99417880,0,800,100,2,1600,1,0
2,1,1140,1140,98003223,94274193,0,800,100,1,1600,1,0
2,1,1140,1140,92996433,77323215,0,800,100,2,1600,2,0
2,1,1140,1140,90747758,88048357,1,1400,300,2,3500,1,0
2,1,1140,1140,28252800,25660800,2,800,100,2,1600,1,0
2,1,1140,1140,66830746,63767344,0,800,100,2,1800,1,0
2,1,1140,1140,84534527,81983619,0,800,100,2,1600,0,0
2,1,1140,1140,85649171,83096285,0,800,100,2,1800,0,0
2,1,1140,1140,28598400,26006400,0,1400,300,2,1798,3,0
2,1,1140,1140,85141658,78866847,0,800,100,2,2000,0,0
2,1,1140,1140,84708577,82166197,0,800,100,2,1600,0,0
2,1,1140,1140,80569904,77851572,0,800,100,3,2400,0,0
2,1,1140,1140,75454924,72550661,0,800,100,2,1850,1,0
2,1,1140,1140,28252800,25660800,1,800,100,2,1600,0,0
2,1,1140,1140,72258655,69368993,0,800,100,1,1000,0,0
2,1,1140,1140,72269865,65495638,0,800,100,2,1750,0,0
2,1,1140,1140,72263715,62899248,5,800,100,1,1100,0,0
2,1,1140,1140,72275636,13305600,1,800,100,1,1240,0,0
2,1,1140,1140,72093832,63669654,0,1050,200,0,0,5,0
2,1,1140,1140,62324399,59751383,0,800,100,3,2400,0,0
2,1,1140,1140,47001600,43632000,0,800,100,2,1800,1,0
2,1,23460,23460,192799902,133306978,2,600,100,3,1800,3,0
2,7,44520,34080,105011821,97459200,0,500,50,1,500,2,0
2,1,23460,23460,98525935,100294676,0,800,100,2,1600,4,0
2,1,23460,23460,60865097,60620992,0,650,100,2,1300,1,0
2,3,4440,3180,232873090,178080681,0,990,50,2,1950,0,0
2,2,26215,23460,373970359,373506896,1,880,50,2,2600,0,0
2,1,23460,23460,371968948,374025600,0,500,50,2,1480,0,0
2,1,23460,23460,411717373,181699200,0,500,50,2,2000,2,0
2,1,23460,23460,39052799,37929600,0,800,100,2,1600,2,0
2,1,23460,23460,413437075,393996889,0,500,50,2,1000,1,0
2,1,23460,23460,412735801,316051200,0,500,50,2,1100,0,0
2,2,35400,35340,131633979,120583872,0,600,100,1,200,2,0
2,2,26215,23460,386228864,386699732,0,770,25,2,1540,0,0
2,1,23460,23460,386078602,363744000,1,500,50,2,1009,4,0
2,1,23460,23460,386165070,383989649,2,699,70,2,2000,2,0
2,2,23520,23460,385715080,345600000,0,500,50,2,1480,0,0
2,2,31320,23460,413014040,363830400,0,500,50,4,2480,2,0
2,1,23460,23460,228911339,163616968,1,500,50,2,1000,2,0
2,1,23460,23460,370949134,365385600,0,500,50,2,1480,2,0
2,1,23460,23460,345803376,330220800,0,900,10,1,961,1,0
2,2,26215,23460,375349361,374616165,0,600,100,2,1200,0,0
2,2,35400,35280,376572822,334540800,0,500,50,2,1000,4,0
2,1,23400,23400,376402556,373593600,9,500,50,2,980,11,0
2,1,23460,23460,375171772,349144700,1,880,50,3,1500,0,0
2,1,23460,23460,376123592,205718400,0,500,50,4,1480,0,0
2,6,7020,3720,158223720,121212735,0,500,50,2,1000,4,0
